"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"POR_FEM";"POR_MAS";"POR_SI";"POR_BR";"POR_PT";"POR_PD";"POR_AM";"POR_IN";"RENDA_MEDIA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
1100015;"RO";61,734693877551;38,265306122449;0,510204081632653;36,4795918367347;3,57142857142857;56,3775510204082;1,78571428571429;1,27551020408163;0,62197825558795;483,602024291498;504,727376425856;496,107604562738;519,156275303644;669,317269076305;531,111372180451
1100023;"RO";62,2874149659864;37,7125850340136;1,48809523809524;32,9081632653061;11,3520408163265;51,4880952380952;2,55102040816327;0,212585034013605;0,702871289885002;487,024427480916;504,965009560229;502,286415816327;511,629285218598;632,674731182796;525,525412698413
1100049;"RO";60,8478802992519;39,1521197007481;0,955943474646717;35,9933499584372;8,39567747298421;50,166251039069;1,5378221113882;2,95095594347465;0,786158543935975;492,601392405063;514,466248506571;507,480250596659;528,113164556962;631,500630517024;532,243104575163
1100056;"RO";61,6279069767442;38,3720930232558;0,872093023255814;31,3953488372093;7,26744186046512;59,0116279069767;1,45348837209302;0;0,672259136212625;480,372925764192;503,886752136752;501,394017094017;499,576855895197;636,888888888889;522,523078014184
1100064;"RO";59,1022443890274;40,8977556109726;1,74563591022444;36,4089775561097;10,9725685785536;49,8753117206983;0,748129675810474;0,249376558603491;0,786060889443059;496,057933579336;503,811267605634;498,479225352113;513,957352941177;614,525547445255;523,029667832168
1100098;"RO";56,2977099236641;43,7022900763359;0,954198473282443;42,7480916030534;6,87022900763359;45,6106870229008;0,763358778625954;3,05343511450382;0,541100395310796;486,460666666667;504,607476635514;499,245652173913;516,725;605,855263157895;519,357874097007
1100106;"RO";63,1799163179916;36,8200836820084;1,32496513249651;16,6666666666667;12,1338912133891;65,8995815899582;1,88284518828452;2,09205020920502;0,404824171547498;462,09131403118;473,800518134715;474,927668393782;458,014699331849;573,776223776224;484,847549828179
1100114;"RO";63,5265700483092;36,4734299516908;1,36876006441224;31,4009661835749;10,7085346215781;54,3478260869565;1,69082125603865;0,483091787439614;0,706499453646193;486,913920817369;509,040749697703;503,054951690821;508,907151979566;632,871794871795;524,472434210526
1100122;"RO";62,7435995414597;37,2564004585403;1,29919755445166;31,1425296140619;10,2025219717233;54,4516622086358;2,48376003056935;0,420328620557891;0,727262678093782;486,007048984468;507,117650397276;503,473950056754;515,233751493429;626,686674669868;525,460835218703
1100130;"RO";64,7177419354839;35,2822580645161;0,806451612903226;26,4112903225806;8,26612903225806;60,8870967741936;3,62903225806452;0;0,556064588133641;478,246206896552;499,121753246753;489,577272727273;486,761724137931;614,648829431438;512,012274193548
1100148;"RO";67,2727272727273;32,7272727272727;1,81818181818182;26,5454545454545;13,8181818181818;55,2727272727273;2,18181818181818;0,363636363636364;0,489628787878788;485,17037037037;503,995321637427;492,72514619883;513,594444444444;639,281437125749;525,692846003899
