"code_muni";"NOTA_MEDIA";"RENDA_MEDIA";"RAZAO";"Nome_Município";"ANO"
2206407;496,045641025641;0,283879349203514;1,74738191565327;"Monsenhor Gil";2022
2207009;501,85131594906;0,280943096935744;1,78630947484658;"Oeiras";2022
2207702;531,110095832405;0,444272513808602;1,19546017213483;"Parnaíba";2022
2207801;512,565491803279;0,295236440176332;1,73611865627815;"Paulistana";2022
2207900;513,246527415144;0,25334554744837;2,02587545976011;"Pedro II";2022
2208007;522,532303732304;0,345851244935015;1,51085853061043;"Picos";2022
2208205;508,542693409742;0,209169034554837;2,43125228594206;"Pio IX";2022
2208304;515,352696245734;0,238095831637498;2,16447592845876;"Piracuruca";2022
2208403;527,547602179837;0,281904664881438;1,87136882747829;"Piripiri";2022
2208809;487,561799485861;0,196277597717388;2,48404201577747;"Regeneração";2022
2210003;486,962331932773;0,250690916815386;1,94248095670487;"São João do Piauí";2022
2210508;496,349392712551;0,228980180414607;2,16765220384501;"São Pedro do Piauí";2022
2210607;495,79372027972;0,279905701064919;1,77128839603281;"São Raimundo Nonato";2022
2211001;557,082225759385;0,709995245020385;0,784628107957807;"Teresina";2022
2211100;500,249306930693;0,217254984880747;2,3025906963897;"União";2022
2211209;471,833798816568;0,309325633218604;1,52536275092054;"Uruçuí";2022
2211308;485,998908594816;0,231492035079019;2,09941956935547;"Valença do Piauí";2022
2300150;500,720630914827;0,229062940666016;2,18595216432194;"Acarape";2022
2300200;512,069960707269;0,265488421988023;1,92878452805136;"Acaraú";2022
2300309;504,495518474374;0,239528929851511;2,10619869085176;"Acopiara";2022
2300705;477,473202614379;0,239591146721218;1,99286663613641;"Alto Santo";2022
2300754;478,434805194805;0,126648931077595;3,77764582080584;"Amontada";2022
2301000;529,147807737397;0,415191018626249;1,27446833866542;"Aquiraz";2022
2301109;506,242546419098;0,304961452687289;1,66002142880072;"Aracati";2022
2301208;497,330899470899;0,191159054014168;2,60166018311662;"Aracoiaba";2022
2301307;516,553075571177;0,225669633753416;2,28897910179446;"Araripe";2022
2301406;498,261257861635;0,185697493548273;2,68318784675524;"Aratuba";2022
2301604;496,125229357798;0,21332516050258;2,3256761096017;"Assaré";2022
2301703;533,648031496063;0,237147522289032;2,25027875621513;"Aurora";2022
2301851;493,473652173913;0,211211902151825;2,33639130724362;"Banabuiú";2022
2301901;542,340747081712;0,420709425474439;1,28911004660784;"Barbalha";2022
2301950;509,887420289855;0,272694704986372;1,86981049124272;"Barreira";2022
2302008;532,013112582781;0,230990753488776;2,3031792595483;"Barro";2022
2302057;489,065173501577;0,207451790572229;2,35748832127481;"Barroquinha";2022
2302107;492,703817863398;0,219056015241513;2,24921382469311;"Baturité";2022
2302206;505,326041412911;0,199620627572016;2,53143198455584;"Beberibe";2022
2302305;512,33730458221;0,25897020605491;1,97836389130253;"Bela Cruz";2022
2302404;503,022864259029;0,224082271537168;2,24481330365125;"Boa Viagem";2022
2302503;527,756821548822;0,314282842458655;1,67924159467359;"Brejo Santo";2022
2302602;510,672951861944;0,282580413309899;1,80717745395149;"Camocim";2022
2302701;509,503278271919;0,203558835254041;2,50297796033299;"Campos Sales";2022
2302800;519,731921664627;0,217804615418252;2,38623006526552;"Canindé";2022
2303006;498,164238178634;0,173745120187068;2,86721283246557;"Caridade";2022
2303105;506,396340023613;0,247039592352092;2,04985903353448;"Cariré";2022
2303204;524,782862745098;0,218080081569665;2,4063768638011;"Caririaçu";2022
