"CO_MUNICIPIO_PROVA";"SG_UF_PROVA";"MEDIA_CN";"MEDIA_CH";"MEDIA_LC";"MEDIA_MT";"MEDIA_REDACAO";"MEDIA_GERAL"
2107803;"MA";444,250922909881;445,186268343816;468,15497382199;456,333876221498;614,178403755869;481,108237647878
2108207;"MA";468,597585768742;477,349285714286;497,78875;498,277700127065;662,419882275997;516,211268051434
2108306;"MA";439,630686695279;440,628716904277;467,408979591837;457,509227467811;592,477064220183;475,226326599327
2108504;"MA";454,556129032258;462,649900596421;481,834194831014;470,50752688172;662,95154185022;501,664818121693
2108603;"MA";462,324761555393;471,186859532938;487,77556561086;478,371460014674;623,853970643583;501,397568505029
2108702;"MA";445,023954372624;451,750802139037;470,928647686833;460,050760456274;586,336633663366;479,604416961131
2109007;"MA";456,490615224192;466,592276830491;485,459478435306;475,703128258603;620,793991416309;498,168431568432
2109106;"MA";456,766790352505;466,264595545135;487,291031652989;479,261533704391;635,405232929164;501,309079790332
2109452;"MA";460,052456418384;471,606756756757;492,003736920777;469,24088748019;600,637958532695;496,532919146825
2109601;"MA";450,357968620974;453,620420888542;478,430943102104;468,72749793559;595,172995780591;486,266310541311
2109809;"MA";455,952886115445;453,308309037901;473,214782608696;466,352262090484;620,615384615385;491,214505547516
2109908;"MA";464,993179190751;477,353703028092;495,603024781341;488,062798766384;663,3934169279;514,577507861635
2110005;"MA";454,776176470588;461,231955922865;483,125343092406;485,465294117647;621,230448383733;496,256264786169
2110039;"MA";454,931659056317;458,506569343066;479,504671532847;467,085692541857;638,887122416534;495,411525179856
2110203;"MA";447,13265993266;447,90544;475,95904;458,612962962963;599,198606271777;482,656927166401
2110500;"MA";446,377788649706;443,859536541889;465,059305431879;454,599217986315;557,394711067581;470,429557522124
2110609;"MA";442,741496598639;443,707953063885;466,647361563518;455,864081632653;594,825072886297;476,837625837114
2110708;"MA";463,243842887473;469,620389344262;489,393237704918;488,404670912951;660,225733634311;509,766109976166
2111102;"MA";451,294444444444;455,840868094701;476,995495495496;473,434692671395;628,38338658147;492,332781835206
2111201;"MA";459,52239720035;471,572446072446;494,031359026369;471,402888402626;605,326897762176;497,593707290826
2111300;"MA";485,799861267667;505,510447224221;517,063364832007;512,625409764981;660,082446497486;533,534743332417
2111508;"MA";450,322983425414;455,855942622951;477,743865030675;471,473701657459;626,207701283547;490,681032553408
2111607;"MA";449,391331658291;455,684146341463;477,198658536585;471,77675879397;612,17277486911;490,170135026199
2111706;"MA";437,049876847291;431,876456876457;454,91149825784;447,975215782984;580,189701897019;465,116430219146
2112100;"MA";443,03273381295;445,210189982729;465,776034482759;460,135251798561;582,618595825427;476,140037356322
2112209;"MA";469,548686069511;485,318865866957;502,520561002179;492,972704153716;650,595410978798;516,928511436579
2112308;"MA";466,933947368421;478,4965;493,659102244389;492,656842105263;635,027624309392;509,744389027431
2112407;"MA";435,626849894292;431,37992202729;457,337816764133;449,186680761099;549,747126436782;460,273469520104
2112506;"MA";456,012640449438;459,363082437276;482,368694096601;464,72893258427;606,731707317073;490,6128828427
2112605;"MA";439,480479825518;434,729833679834;457,341640706127;453,508396946565;609,218390804598;474,69604747162
2112704;"MA";440,971132897603;442,203171456888;466,204253214639;459,860566448802;587,893569844789;476,350963108064
2112803;"MA";446,325993883792;447,729990627929;471,240449438202;463,277777777778;602,452431289641;481,742487538941
2113009;"MA";452,664418377322;456,276844070962;479,492537313433;474,159824046921;644,186528497409;496,834151177199
2114007;"MA";452,408588957055;456,796783625731;481,373684210526;471,944478527607;616,613076098607;492,436544165055
2200202;"PI";459,459332732191;468,109635416667;487,245407279029;486,887646528404;636,274694261524;504,103854256854
2200400;"PI";457,441124694377;468,371114299378;490,738785270206;484,113190034196;633,081570996979;504,633203968254
2200509;"PI";444,809471766849;454,625778546713;476,591537132988;459,882149362477;596,753731343284;483,2215232358
2201200;"PI";448,60233804189;457,007170172084;478,839130434783;471,513589868485;635,645491803279;495,356133365125
2201507;"PI";452,274487895717;456,819314079422;476,776396396396;480,268715083799;606,030534351145;492,054037769784
2201903;"PI";451,387027765134;455,461040664626;477,102053298384;473,392398725535;597,044609665428;488,561712498181
2202000;"PI";454,5244;462,291399229782;486,146862996159;469,397333333333;611,766304347826;494,61281049936
2202208;"PI";464,315933806147;479,000137867647;496,609967845659;491,471914893617;639,290848107331;512,480054181929
2202307;"PI";448,153038674033;452,355246252677;477,396898395722;470,696464088398;605,707814269536;489,020849358974
2202604;"PI";460,029260450161;479,391726990693;498,603199174407;498,065487674169;644,21978021978;513,16359739369
2202703;"PI";463,317070217918;470,956028368794;491,934869976359;485,506658595642;630,732919254658;506,753195592286
2202901;"PI";444,360489678349;439,506528735632;466,126366559486;463,186941910706;583,520157325467;476,972582224262
2203701;"PI";457,335682158921;465,421125730994;486,337910883857;475,227586206897;603,679389312977;495,981692176871
2203909;"PI";462,121468781986;474,101558634339;493,323367952522;487,170957011259;626,003118503118;506,513526921496
2205508;"PI";454,468932038835;468,586188992731;488,689615784008;474,055771305286;615,070575461455;498,459296066253
2205706;"PI";460,055454545455;460,912536443149;495,1125;472,079696969697;636,103896103896;500,380914750958
2205805;"PI";445,333233830846;453,275265700483;477,00231884058;462,467462686567;618,555211558308;488,917001924928
2206209;"PI";442,797489539749;453,100203665988;475,375967413442;464,911924686192;604,967880085653;486,810382014875
2206407;"PI";453,860759493671;466,774336283186;490,650796460177;477,164195298373;613,257575757576;497,908777974087
2207009;"PI";455,92081194587;469,936219401632;489,300906207522;494,651796546897;629,866284622732;505,763419112114
2207702;"PI";484,925981079187;498,485240912933;516,238403106009;514,478034682081;681,383603058865;536,690051575289
2207801;"PI";449,470331325301;460,335380116959;481,955734112491;491,005718585403;670,506024096386;506,309528484848
2207900;"PI";467,264071294559;484,260793357934;502,122211981567;493,219512195122;664,513018322083;519,734316513761
2208007;"PI";467,102146133683;484,184652125458;501,234770846595;506,160927260813;678,331923532397;524,230808232932
2208205;"PI";458,399371069182;475,058823529412;494,726016260163;486,496016771488;657,533039647577;510,405683501683
2208304;"PI";461,215794768612;468,665392156863;491,741878669276;496,3191959799;646,968139773895;509,876033980583
2208403;"PI";464,890307101727;479,68846333489;500,78171641791;493,016362763916;654,832116788321;516,913531690686
2208809;"PI";455,849067164179;455,425581395349;478,850089445438;463,413992537313;579,235181644359;484,072032085561
2210003;"PI";449,08859455482;449,762018220042;473,376330532213;468,779396615158;599,429892141757;484,802948896632
2210508;"PI";449,66318537859;455,058629441624;486,1;465,34725848564;603,650793650794;491,147860759494
2210607;"PI";450,482142857143;456,552891515407;482,7205907173;479,52431372549;610,639821029083;493,391392148645
2211001;"PI";499,971382443493;518,121489846889;530,264154351989;544,923700116379;700,794851529863;556,649547968709
2211100;"PI";450,161088871097;458,904972804973;482,306832298137;470,751801441153;627,397708674304;495,812709785696
2211209;"PI";448,043391066545;453,181123792801;474,360350877193;466,437648131267;602,277511961722;485,736751091703
2211308;"PI";450,859785647717;453,959370725034;479,905378304467;474,16155638397;636,586797066015;495,937018619437
2300150;"CE";464,471844660194;478,142857142857;498,66018735363;500,890048543689;664,151898734177;517,072400932401
2300200;"CE";473,208108108108;477,805827702703;497,715469146238;521,474716652136;748,761726078799;536,453564038031
2300309;"CE";460,3171875;474,634019695613;494,650805008945;496,100827205882;660,935910478128;511,226156462585
2300705;"CE";457,219901719902;474,351990632319;488,472833723653;503,92113022113;629,333333333333;501,844444444444
2300754;"CE";452,886028708134;462,010545790934;481,591597414589;491,199234449761;610,545454545455;495,723356227106
2301000;"CE";473,15203125;487,37855513308;508,350265755505;506,31484375;668,175895765472;525,001393504532
2301109;"CE";473,535974643423;485,376115618661;506,327125506073;506,453752642706;636,064480266815;517,137213541667
2301208;"CE";458,091257995736;472,297354497354;492,143763213531;501,261727078891;664,154025670945;512,446182008368
2301307;"CE";465,963844086021;486,139763779528;505,382152230971;505,061693548387;677,580174927114;523,209127604167
2301406;"CE";460,375423728814;465,392582417582;488,347252747253;492,181355932203;640,664652567976;504,63242506812
2301604;"CE";455,887903225806;468,397988826816;490,384022346369;500,444124423963;657,299465240642;506,789029162052
2301703;"CE";470,239208633094;487,505565217391;503,103652173913;515,733992805755;736,201550387597;535,365219146482
2301851;"CE";459,608363636364;487,912367491166;504,809187279152;504,899272727273;608,4375;509,84030994152
2301901;"CE";494,139869281046;507,230948324815;518,790527509926;533,786274509804;684,872727272727;544,118611268671
2301950;"CE";459,262554112554;483,677685950413;498,845661157025;500,574025974026;619,447004608295;508,039965706447
2302008;"CE";472,035273368607;495,667244367418;510,41993067591;517,068783068783;691,268115942029;535,046540011514
2302057;"CE";462,051734104046;485,054494382022;499,935754189944;499,641329479769;638,795180722892;513,764549675023
2302107;"CE";459,273417721519;468,168191721133;487,622809558291;486,139389426657;609,315286624204;498,580419068204
2302206;"CE";468,363775023832;482,855762081784;503,808643122677;503,901048617731;648,49539406346;517,611031819586
2302305;"CE";477,967540322581;492,83031496063;513,246758349705;531,898991935484;703,655462184874;539,803040540541
2302404;"CE";463,520675537359;470,133964143426;490,798212512413;494,151639344262;600,964125560538;499,054571850394
2302503;"CE";476,601479452055;489,4809848088;507,211308900524;513,228219178082;659,898362507058;525,359615987461
2302602;"CE";480,945896877269;499,722471910112;512,193202522775;518,930428467683;635,358519660756;525,217246879334
2302701;"CE";458,394572864322;476,305325443787;493,021871921182;500,3391959799;643,093447905478;509,741781045752
2302800;"CE";470,031375838926;494,638465608466;510,083703703704;525,260346756152;663,65785030951;529,611552270327
2303006;"CE";450,891003911343;456,196370463079;481,11675;492,621642764016;674,193548387097;503,096947565543
2303105;"CE";480,340826245444;491,2463356974;511,889716312057;530,874605103281;686,192358366271;534,875576470588
2303204;"CE";473,323190546529;493,16884057971;506,342402315485;519,980059084195;692,523364485981;533,020459770115
2303501;"CE";471,811048557354;489,42156462585;509,259143439837;510,819352568614;665,733736762481;524,062900608519
2303709;"CE";477,224050632911;495,576884334838;513,730366128752;506,558705478214;641,929527039759;523,5398625281
2303808;"CE";461,032698961938;468,207783417936;490,823648648649;496,485467128028;646,340508806262;506,300918767507
2303907;"CE";464,839772727273;486,994117647059;505,4;497,176420454545;675,83850931677;521,050148148148
2304004;"CE";469,964632237872;491,028614916286;502,745662100457;537,078716744914;647,006578947368;525,56104387292
2304103;"CE";478,1840302267;499,460963618486;510,96989194499;518,637009063444;704,343220338983;537,901298288509
2304202;"CE";493,883014728925;513,610848484848;525,716192493947;531,810905672203;696,920103092784;548,624058428543
2304251;"CE";487,501785714286;507,541214750542;518,704555314534;551,365178571429;722,737819025522;553,749438483548
2304285;"CE";507,798447606727;523,509701492537;536,087950310559;559,524773609314;695,507246376812;560,847723351818
2304301;"CE";477,449655172414;496,350900900901;513,76509009009;528,98064516129;645,343137254902;528,590484712901
2304350;"CE";465,497183098592;476,452981969487;501,58864265928;514,109577464789;648,788819875776;515,757908093279
2304400;"CE";508,323172619603;529,332022924689;536,265044516752;555,254485601313;692,820637898687;561,475446725318
2304707;"CE";455,83298816568;465,203751803752;485,674927953891;490,036908284024;609,58024691358;496,744718444285
2305001;"CE";470,450710545999;492,708484408992;505,315591007977;514,558115183246;678,913542463657;529,568204665705
2305209;"CE";483,310120481928;493,80956937799;511,797846889952;524,672289156627;715,133819951338;543,688613744076
2305233;"CE";468,47914507772;485,419487820112;505,508541147132;503,694430051813;629,511533242877;515,303196941517
2305308;"CE";474,968378812199;491,963880126183;504,564881889764;505,876243980738;654,680134680135;523,30710815047
2305357;"CE";476,878177458034;485,927252252252;507,456306306306;510,285371702638;633,333333333333;519,641236920777
2305407;"CE";461,342247799594;475,378902116402;496,131944444444;496,832024373731;617,755249818972;505,298686107471
2305506;"CE";481,990855106888;498,128103579589;513,612856599467;524,80467141726;675,109640049648;534,769578130912
2305605;"CE";459,358683729433;477,469911504425;493,353274336283;498,650091407678;671,428571428571;511,142650321074
2305803;"CE";469,420254110613;478,277052785924;496,92673992674;507,962827225131;670,412044374009;520,321414728682
2305902;"CE";462,733173076923;477,463869463869;497,617948717949;495,502163461538;659,898218829517;514,500056071152
2306009;"CE";471,131793478261;491,447164948454;505,995618556701;504,372010869565;679,347181008902;523,846880891174
2306108;"CE";468,823717948718;483,829690721649;507,715605749487;523,66858974359;649,179600886918;522,43806066803
2306256;"CE";473,081880108992;487,357236842105;509,769816272966;514,579672578445;648,748114630468;520,701215686275
2306306;"CE";474,838924050633;491,681790359602;507,49243697479;527,150671936759;672,136325852037;530,324179994923
2306405;"CE";464,835103329506;476,416914446003;497,411599887924;505,560780935975;653,022113022113;515,382269642027
2306553;"CE";466,108040201005;474,782475490196;493,373716381418;502,252763819095;664,761904761905;516,286806569343
